timestamp,target_flag,sensor_torque,sensor_rpm,act_target_torque,act_target_velocity,load_target_torque,load_target_velocity,act_torque,act_vel,act_pos,load_torque,load_vel,load_pos,thermal_paused
15:37:10.103,0,-4.04,20,600,0,0,500000,597,-403694,-14271562,1678,455343,34111592,0
15:37:10.108,0,-3.72,20,600,0,0,500000,727,-418633,-14273562,784,514633,34114576,0
15:37:10.113,0,-3.68,20,600,0,0,500000,631,-508086,-14276670,1190,500907,34117092,0
15:37:10.119,0,-3.96,20,600,0,0,500000,680,-582845,-14279711,1045,485116,34119224,0
15:37:10.124,0,-4.35,20,600,0,0,500000,414,-587127,-14282946,384,531852,34122300,0
15:37:10.129,0,-4.59,20,600,0,0,500000,386,-534477,-14285298,1083,494897,34124660,0
15:37:10.134,0,-4.51,20,600,0,0,500000,730,-484717,-14287751,608,504042,34127064,0
15:37:10.139,0,-4.19,22,600,0,0,500000,629,-445194,-14289622,599,521570,34129764,0
15:37:10.144,0,-3.86,22,600,0,0,500000,668,-477028,-14292367,1442,476212,34132112,0
15:37:10.149,0,-3.73,22,600,0,0,500000,673,-525159,-14294962,754,503919,34134564,0
15:37:10.154,0,-3.87,22,600,0,0,500000,521,-545667,-14298035,353,533648,34137388,0
15:37:10.159,0,-4.11,22,600,0,0,500000,610,-532458,-14300547,1229,481235,34139784,0
15:37:10.164,0,-4.24,22,600,0,0,500000,658,-482522,-14302942,360,525358,34142356,0
15:37:10.169,0,-4.2,22,600,0,0,500000,563,-446826,-14304883,641,519852,34144964,0
15:37:10.174,0,-4.0,22,600,0,0,500000,680,-448110,-14307354,1493,464095,34147296,0
15:37:10.179,0,-3.83,22,600,0,0,500000,694,-482906,-14309702,551,527005,34149912,0
15:37:10.184,0,-3.94,22,600,0,0,500000,482,-514259,-14312695,1176,500422,34152328,0
15:37:10.189,0,-4.09,22,600,0,0,500000,833,-547629,-14315389,803,469184,34154948,0
15:37:10.195,0,-4.15,19,600,0,0,500000,519,-477984,-14317327,234,552021,34158068,0
15:37:10.200,0,-4.06,19,600,0,0,500000,562,-462244,-14319858,1410,440969,34159560,0
15:37:10.205,0,-3.96,19,600,0,0,500000,657,-436900,-14321730,482,530253,34162692,0
15:37:10.210,0,-3.94,19,600,0,0,500000,643,-480626,-14324539,1443,484808,34165060,0
15:37:10.215,0,-4.05,19,600,0,0,500000,667,-538887,-14327281,668,505138,34167464,0
15:37:10.221,0,-4.18,19,600,0,0,500000,498,-550227,-14330331,318,535857,34170288,0
15:37:10.226,0,-4.23,19,600,0,0,500000,686,-539875,-14332875,936,474009,34172196,0
15:37:10.231,0,-4.12,19,600,0,0,500000,530,-469237,-14335118,296,540749,34175344,0
15:37:10.236,0,-3.91,21,600,0,0,500000,518,-442540,-14337106,1081,472240,34177464,0
15:37:10.241,0,-3.8,21,600,0,0,500000,752,-457026,-14339633,1118,487886,34180304,0
15:37:10.246,0,-3.85,21,600,0,0,500000,559,-496176,-14342079,854,509961,34182524,0
15:37:10.251,0,-4.02,21,600,0,0,500000,553,-551945,-14345358,1411,486029,34185120,0
15:37:10.256,0,-4.2,21,600,0,0,500000,557,-580575,-14348126,652,494555,34187984,0
15:37:10.261,0,-4.15,21,600,0,0,500000,327,-495620,-14350610,1036,494395,34190008,0
15:37:10.266,0,-3.98,21,600,0,0,500000,749,-466448,-14352677,1280,479922,34192756,0
15:37:10.271,0,-3.79,21,600,0,0,500000,768,-461226,-14355106,561,520718,34195624,0
15:37:10.276,0,-3.71,20,600,0,0,500000,582,-508425,-14357711,1116,488019,34197556,0
15:37:10.281,0,-3.87,20,600,0,0,500000,627,-565676,-14361026,1122,489596,34200344,0
15:37:10.286,0,-4.04,20,600,0,0,500000,547,-560806,-14363634,413,519789,34203248,0
15:37:10.292,0,-4.11,20,600,0,0,500000,472,-519021,-14365903,777,505801,34205376,0
15:37:10.297,0,-4.04,20,600,0,0,500000,593,-465601,-14368243,1533,473747,34207892,0
15:37:10.302,0,-3.87,20,600,0,0,500000,736,-449339,-14370243,840,499735,34210792,0
15:37:10.307,0,-3.81,20,600,0,0,500000,615,-473694,-14372930,1013,495827,34212860,0
15:37:10.312,0,-3.91,20,600,0,0,500000,513,-530908,-14375615,1319,483400,34215516,0
15:37:10.317,0,-4.08,20,600,0,0,500000,519,-562557,-14378893,438,521518,34218496,0
15:37:10.323,0,-4.18,20,600,0,0,500000,472,-530352,-14381198,1074,495099,34220492,0
15:37:10.328,0,-4.13,20,600,0,0,500000,858,-490548,-14383750,793,479297,34223172,0
15:37:10.333,0,-3.93,20,600,0,0,500000,628,-423339,-14385446,811,511397,34225476,0
15:37:10.338,0,-3.8,21,600,0,0,500000,604,-441412,-14387922,1518,460784,34227844,0
15:37:10.343,0,-3.87,21,600,0,0,500000,782,-516020,-14391002,807,499120,34231300,0
15:37:10.348,0,-4.08,21,600,0,0,500000,527,-551468,-14393697,809,516885,34233464,0
15:37:10.353,0,-4.35,21,600,0,0,500000,891,-593494,-14397150,879,469857,34235944,0
15:37:10.358,0,-4.39,21,600,0,0,500000,451,-486213,-14398978,211,553268,34239084,0
15:37:10.363,0,-4.23,21,600,0,0,500000,947,-469568,-14401058,1237,445698,34240676,0
15:37:10.368,0,-3.95,21,600,0,0,500000,723,-395844,-14402913,769,514342,34243112,0
15:37:10.373,0,-3.77,21,600,0,0,500000,726,-420473,-14404963,1553,460466,34245468,0
15:37:10.378,0,-3.9,19,600,0,0,500000,773,-509676,-14408030,809,511388,34248460,0
15:37:10.383,0,-4.17,19,600,0,0,500000,455,-559369,-14410898,1147,496248,34250472,0
15:37:10.388,0,-4.48,19,600,0,0,500000,618,-606365,-14413873,766,479367,34253224,0
15:37:10.393,0,-4.51,19,600,0,0,500000,415,-495201,-14416210,489,537149,34256148,0
15:37:10.398,0,-4.26,19,600,0,0,500000,795,-469816,-14418326,1155,468019,34258004,0
15:37:10.404,0,-3.93,19,600,0,0,500000,814,-428115,-14420419,668,523433,34260912,0
15:37:10.409,0,-3.7,19,600,0,0,500000,683,-470060,-14422769,1415,487159,34263352,0
15:37:10.414,0,-3.82,19,600,0,0,500000,617,-542956,-14426066,1028,494126,34265624,0
15:37:10.419,0,-4.07,19,600,0,0,500000,561,-564455,-14428770,437,517165,34268504,0
15:37:10.424,0,-4.32,19,600,0,0,500000,526,-527983,-14431583,485,524521,34271284,0
15:37:10.429,0,-4.37,19,600,0,0,500000,604,-487988,-14433638,1297,475286,34273204,0
15:37:10.434,0,-4.17,19,600,0,0,500000,703,-450005,-14435955,474,515494,34276168,0
15:37:10.439,0,-3.97,20,600,0,0,500000,702,-449117,-14438049,1042,501478,34278664,0
15:37:10.444,0,-3.89,20,600,0,0,500000,514,-501746,-14440961,1158,482128,34280788,0
15:37:10.449,0,-4.0,20,600,0,0,500000,541,-540128,-14443667,450,530547,34283740,0
15:37:10.454,0,-4.21,20,600,0,0,500000,522,-534061,-14446626,1166,486815,34286120,0
15:37:10.459,0,-4.33,20,600,0,0,500000,645,-518298,-14448961,461,517281,34288588,0
15:37:10.464,0,-4.27,20,600,0,0,500000,572,-462775,-14451278,867,505995,34291108,0
15:37:10.469,0,-4.12,20,600,0,0,500000,681,-467780,-14453470,1450,458549,34293540,0
15:37:10.474,0,-3.97,20,600,0,0,500000,659,-509664,-14456370,493,526080,34296596,0
15:37:10.479,0,-4.06,20,600,0,0,500000,511,-537554,-14459021,1407,477779,34298404,0
15:37:10.484,0,-4.12,20,600,0,0,500000,585,-567907,-14461727,658,496055,34301312,0
15:37:10.489,0,-4.11,20,600,0,0,500000,460,-486167,-14464243,724,525633,34304052,0
15:37:10.495,0,-3.97,20,600,0,0,500000,919,-472661,-14466342,1189,467213,34306024,0
15:37:10.500,0,-3.89,20,600,0,0,500000,724,-427107,-14468490,502,530120,34308940,0
15:37:10.505,0,-3.96,20,600,0,0,500000,600,-480777,-14471729,1131,507592,34311956,0
15:37:10.510,0,-4.11,20,600,0,0,500000,560,-550383,-14474562,1141,478257,34314024,0
15:37:10.515,0,-4.29,21,600,0,0,500000,344,-562736,-14477283,200,551812,34317160,0
15:37:10.520,0,-4.26,21,600,0,0,500000,561,-559506,-14480414,1088,457976,34319252,0
15:37:10.525,0,-4.06,21,600,0,0,500000,570,-471691,-14481811,564,536421,34321396,0
15:37:10.530,0,-3.8,21,600,0,0,500000,509,-441511,-14484174,1475,447791,34323604,0
15:37:10.535,0,-3.66,21,600,0,0,500000,777,-427019,-14486030,592,522403,34326652,0
15:37:10.540,0,-3.82,21,600,0,0,500000,575,-501004,-14489041,1409,485217,34328636,0
15:37:10.545,0,-4.05,21,600,0,0,500000,643,-575162,-14492035,759,501944,34331496,0
15:37:10.550,0,-4.25,21,600,0,0,500000,484,-570147,-14495201,330,528666,34334396,0
15:37:10.555,0,-4.2,21,600,0,0,500000,482,-518463,-14497409,840,487904,34336380,0
15:37:10.560,0,-3.95,21,600,0,0,500000,712,-445959,-14499542,538,513565,34339296,0
15:37:10.565,0,-3.73,21,600,0,0,500000,642,-417693,-14501374,748,513024,34341964,0
15:37:10.570,0,-3.7,21,600,0,0,500000,690,-459255,-14504010,1285,474266,34343900,0
15:37:10.576,0,-3.92,20,600,0,0,500000,687,-524799,-14506675,638,506244,34346808,0
15:37:10.581,0,-4.18,20,600,0,0,500000,506,-559436,-14509490,298,541912,34349732,0
15:37:10.586,0,-4.27,20,600,0,0,500000,813,-570364,-14512707,788,467681,34351544,0
15:37:10.591,0,-4.17,20,600,0,0,500000,571,-460560,-14514370,177,552098,34354740,0
15:37:10.596,0,-3.92,20,600,0,0,500000,451,-420395,-14516598,1321,453504,34356744,0
15:37:10.601,0,-3.8,20,600,0,0,500000,801,-418518,-14518490,633,520015,34359352,0
15:37:10.606,0,-3.97,20,600,0,0,500000,592,-494336,-14521491,1066,505689,34361876,0
15:37:10.611,0,-4.25,20,600,0,0,500000,527,-565330,-14524385,1315,487446,34364496,0
15:37:10.616,0,-4.49,20,600,0,0,500000,541,-598406,-14527781,451,518406,34366948,0
15:37:10.621,0,-4.46,20,600,0,0,500000,411,-526616,-14529998,627,521247,34369680,0
15:37:10.626,0,-4.16,20,600,0,0,500000,562,-462826,-14532290,1312,478035,34372188,0
15:37:10.631,0,-3.86,20,600,0,0,500000,728,-423643,-14534109,561,515558,34374636,0
15:37:10.636,0,-3.72,20,600,0,0,500000,660,-434035,-14536518,1216,495090,34377060,0
15:37:10.642,0,-3.87,20,600,0,0,500000,596,-497905,-14539098,1651,466319,34379548,0
15:37:10.647,0,-4.19,20,600,0,0,500000,470,-548191,-14541862,373,537205,34382176,0
15:37:10.652,0,-4.39,20,600,0,0,500000,428,-546205,-14544946,1258,476854,34384440,0
15:37:10.657,0,-4.42,20,600,0,0,500000,623,-512543,-14547170,588,504991,34387388,0
15:37:10.662,0,-4.23,20,600,0,0,500000,533,-472636,-14549617,919,502446,34389480,0
15:37:10.667,0,-4.0,20,600,0,0,500000,646,-494224,-14552002,1398,475006,34392036,0
15:37:10.672,0,-3.93,20,600,0,0,500000,671,-534670,-14555070,571,508569,34394944,0
15:37:10.677,0,-3.96,21,600,0,0,500000,576,-546847,-14557650,1037,505863,34397096,0
15:37:10.677,0,-3.96,21,600,0,0,500000,620,-543116,-14560666,1276,476063,34399640,0
15:37:10.682,0,-4.05,21,600,0,0,500000,621,-497676,-14562786,438,520901,34402672,0
15:37:10.687,0,-4.11,21,600,0,0,500000,515,-454584,-14565102,1268,484844,34404552,0
15:37:10.692,0,-4.04,21,600,0,0,500000,724,-453582,-14567198,1420,478805,34407220,0
15:37:10.697,0,-4.01,21,600,0,0,500000,699,-503734,-14570129,561,511206,34410136,0
15:37:10.702,0,-4.03,21,600,0,0,500000,554,-538034,-14572754,1122,505837,34412276,0
15:37:10.708,0,-4.12,21,600,0,0,500000,625,-571906,-14576574,1037,464004,34415280,0
15:37:10.713,0,-4.22,21,600,0,0,500000,483,-482490,-14578394,249,549891,34418540,0
15:37:10.718,0,-4.18,20,600,0,0,500000,438,-431710,-14580706,1294,437568,34419976,0
15:37:10.723,0,-4.02,20,600,0,0,500000,767,-398788,-14582383,536,530719,34423144,0
15:37:10.728,0,-3.84,20,600,0,0,500000,720,-443236,-14584607,1616,458164,34424824,0
15:37:10.733,0,-3.81,20,600,0,0,500000,672,-517109,-14587302,489,523793,34427404,0
15:37:10.738,0,-4.02,20,600,0,0,500000,501,-570649,-14590207,588,520538,34430044,0
15:37:10.743,0,-4.3,20,600,0,0,500000,752,-611084,-14593759,802,476979,34432540,0
15:37:10.748,0,-4.5,20,600,0,0,500000,410,-505440,-14595685,429,540496,34435112,0
15:37:10.753,0,-4.41,20,600,0,0,500000,696,-468118,-14598114,1016,453947,34437348,0
15:37:10.758,0,-4.08,20,600,0,0,500000,719,-394300,-14599618,670,525825,34440332,0
15:37:10.763,0,-3.72,20,600,0,0,500000,687,-429422,-14602095,1614,478002,34442708,0
15:37:10.768,0,-3.56,20,600,0,0,500000,739,-510738,-14604783,933,498048,34445064,0
15:37:10.773,0,-3.74,20,600,0,0,500000,346,-574268,-14608226,282,539973,34447972,0
15:37:10.778,0,-4.07,20,600,0,0,500000,935,-605085,-14611187,836,468358,34450264,0
15:37:10.783,0,-4.36,20,600,0,0,500000,375,-489805,-14613453,159,551244,34453004,0
15:37:10.788,0,-4.34,20,600,0,0,500000,517,-458685,-14615515,1407,442196,34455036,0
15:37:10.794,0,-4.06,20,600,0,0,500000,772,-416830,-14617553,655,524120,34458152,0
15:37:10.799,0,-3.73,20,600,0,0,500000,610,-456883,-14619858,1697,467391,34459960,0
15:37:10.804,0,-3.61,20,600,0,0,500000,687,-529531,-14622609,824,500866,34462876,0
15:37:10.809,0,-3.8,20,600,0,0,500000,582,-559815,-14625806,454,529919,34465708,0
15:37:10.814,0,-4.13,20,600,0,0,500000,663,-559753,-14628451,998,475992,34467648,0
15:37:10.819,0,-4.41,19,600,0,0,500000,458,-490342,-14630834,204,543207,34470756,0
15:37:10.824,0,-4.41,19,600,0,0,500000,410,-448283,-14632794,1286,459236,34472800,0
15:37:10.829,0,-4.17,19,600,0,0,500000,781,-439961,-14635171,468,530163,34475504,0
15:37:10.834,0,-3.9,19,600,0,0,500000,639,-452680,-14637267,1292,480510,34477684,0
15:37:10.839,0,-3.78,19,600,0,0,500000,719,-513855,-14640374,1488,474788,34480368,0
15:37:10.844,0,-3.91,19,600,0,0,500000,565,-537666,-14642934,401,529272,34482884,0
15:37:10.849,0,-4.16,19,600,0,0,500000,488,-513389,-14645745,1210,481955,34485252,0
15:37:10.854,0,-4.37,19,600,0,0,500000,722,-496619,-14648018,810,490560,34488084,0
15:37:10.859,0,-4.25,20,600,0,0,500000,587,-481849,-14650557,508,528945,34490928,0
15:37:10.864,0,-4.08,20,600,0,0,500000,632,-502681,-14652994,1443,467033,34492772,0
15:37:10.870,0,-3.97,20,600,0,0,500000,641,-528882,-14655958,565,516264,34495820,0
15:37:10.875,0,-3.96,20,600,0,0,500000,549,-512269,-14658302,675,519916,34498456,0
15:37:10.880,0,-4.02,20,600,0,0,500000,750,-500331,-14661075,978,472846,34500472,0
15:37:10.885,0,-4.04,20,600,0,0,500000,637,-458203,-14662946,307,541291,34503480,0
15:37:10.890,0,-4.04,20,600,0,0,500000,543,-464865,-14665585,1376,452020,34505504,0
15:37:10.895,0,-4.03,20,600,0,0,500000,896,-531880,-14669043,927,480244,34508924,0
15:37:10.900,0,-4.04,20,600,0,0,500000,497,-517049,-14671857,596,530936,34511784,0
15:37:10.905,0,-4.1,20,600,0,0,500000,1044,-561122,-14674658,838,474328,34513768,0
15:37:10.910,0,-4.08,20,600,0,0,500000,611,-476709,-14676930,445,534455,34516776,0
15:37:10.915,0,-4.0,20,600,0,0,500000,789,-471153,-14678286,1082,482090,34518216,0
15:37:10.920,0,-3.9,20,600,0,0,500000,590,-449567,-14680306,712,517281,34520552,0
15:37:10.925,0,-3.87,20,600,0,0,500000,678,-508237,-14683258,1153,479595,34522996,0
15:37:10.930,0,-3.96,20,600,0,0,500000,644,-566844,-14686158,797,501528,34525904,0
15:37:10.935,0,-4.09,20,600,0,0,500000,458,-565967,-14689294,649,520594,34528232,0
15:37:10.940,0,-4.15,20,600,0,0,500000,631,-543272,-14691778,892,481734,34530748,0
15:37:10.946,0,-4.02,20,600,0,0,500000,692,-454175,-14693913,373,530650,34533796,0
15:37:10.951,0,-3.82,20,600,0,0,500000,599,-425680,-14695795,1075,482355,34535624,0
15:37:10.956,0,-3.7,20,600,0,0,500000,783,-438063,-14698194,1129,479086,34538308,0
15:37:10.961,0,-3.75,20,600,0,0,500000,673,-497713,-14700771,675,512635,34541232,0
15:37:10.966,0,-4.02,20,600,0,0,500000,484,-554923,-14704038,1086,504637,34543320,0
15:37:10.971,0,-4.28,20,600,0,0,500000,953,-596084,-14707039,845,479658,34545940,0
15:37:10.976,0,-4.35,20,600,0,0,500000,382,-489696,-14709266,158,553319,34549108,0
15:37:10.981,0,-4.2,20,600,0,0,500000,552,-450944,-14711254,1349,446278,34550620,0
15:37:10.986,0,-3.88,20,600,0,0,500000,729,-392071,-14712813,571,528959,34553740,0
15:37:10.991,0,-3.7,20,600,0,0,500000,694,-435191,-14715330,1374,474208,34555988,0
15:37:10.996,0,-3.81,20,600,0,0,500000,705,-510896,-14717970,878,502216,34558352,0
15:37:11.001,0,-4.1,20,600,0,0,500000,436,-594720,-14721573,371,539935,34561320,0
15:37:11.006,0,-4.46,20,600,0,0,500000,603,-620599,-14724597,1005,477549,34563620,0
15:37:11.011,0,-4.52,20,600,0,0,500000,434,-524315,-14727099,290,530244,34566772,0
15:37:11.016,0,-4.27,20,600,0,0,500000,355,-446802,-14728893,1165,473833,34568552,0
15:37:11.021,0,-3.84,19,600,0,0,500000,860,-396529,-14730830,1003,490775,34571440,0
15:37:11.027,0,-3.5,19,600,0,0,500000,667,-420543,-14733226,1193,504248,34574048,0
15:37:11.032,0,-3.52,19,600,0,0,500000,620,-511861,-14735942,1257,490230,34576612,0
15:37:11.037,0,-3.83,19,600,0,0,500000,631,-588930,-14739502,675,504932,34578980,0
15:37:11.042,0,-4.25,19,600,0,0,500000,395,-578404,-14742133,261,528446,34581828,0
15:37:11.047,0,-4.46,19,600,0,0,500000,503,-537866,-14744514,1037,479657,34583756,0
15:37:11.053,0,-4.33,19,600,0,0,500000,692,-477531,-14746850,404,520471,34586796,0
15:37:11.058,0,-3.99,19,600,0,0,500000,598,-455716,-14748898,1050,504021,34589320,0
15:37:11.063,0,-3.66,22,600,0,0,500000,726,-483611,-14751255,1391,483400,34591420,0
15:37:11.068,0,-3.57,22,600,0,0,500000,591,-529395,-14754309,637,513370,34594308,0
15:37:11.073,0,-3.76,22,600,0,0,500000,574,-540614,-14756899,902,507613,34596452,0
15:37:11.078,0,-4.01,22,600,0,0,500000,550,-515147,-14759679,1391,473845,34598980,0
15:37:11.083,0,-4.19,22,600,0,0,500000,518,-482783,-14761743,360,521495,34602008,0
15:37:11.088,0,-4.21,22,600,0,0,500000,505,-462029,-14764275,1121,500537,34604428,0
15:37:11.093,0,-4.07,22,600,0,0,500000,679,-490156,-14766661,1139,482718,34606592,0
15:37:11.098,0,-3.98,22,600,0,0,500000,577,-514484,-14769554,452,533682,34609492,0
15:37:11.103,0,-3.99,20,600,0,0,500000,528,-528812,-14772111,1449,473979,34611792,0
15:37:11.108,0,-4.02,20,600,0,0,500000,730,-511617,-14774811,475,521048,34614376,0
15:37:11.113,0,-4.1,20,600,0,0,500000,542,-471726,-14776894,580,519294,34616956,0
15:37:11.118,0,-4.09,20,600,0,0,500000,571,-462327,-14779391,1519,464080,34619320,0
15:37:11.123,0,-4.04,20,600,0,0,500000,661,-489984,-14781739,506,519150,34621840,0
15:37:11.129,0,-4.06,20,600,0,0,500000,507,-541250,-14784931,826,510703,34624476,0
15:37:11.134,0,-4.08,20,600,0,0,500000,601,-569595,-14787726,849,491409,34626628,0
15:37:11.139,0,-4.13,20,600,0,0,500000,526,-533166,-14790066,337,534865,34629620,0
15:37:11.144,0,-4.1,20,600,0,0,500000,492,-463998,-14792401,1077,482732,34631968,0
15:37:11.149,0,-3.94,20,600,0,0,500000,755,-430826,-14794229,1084,484154,34634708,0
15:37:11.154,0,-3.79,20,600,0,0,500000,695,-426547,-14796519,1116,497696,34636844,0
15:37:11.159,0,-3.73,20,600,0,0,500000,660,-479019,-14798962,1621,467673,34639408,0
15:37:11.164,0,-3.85,21,600,0,0,500000,417,-553089,-14802238,472,524794,34642472,0
15:37:11.169,0,-4.1,21,600,0,0,500000,416,-559933,-14804961,1122,487927,34644392,0
15:37:11.174,0,-4.26,21,600,0,0,500000,728,-533716,-14807755,624,493796,34647264,0
15:37:11.179,0,-4.24,21,600,0,0,500000,490,-438824,-14809461,540,527325,34650056,0
15:37:11.184,0,-4.01,21,600,0,0,500000,778,-412084,-14811614,1535,467387,34651896,0
15:37:11.189,0,-3.76,21,600,0,0,500000,834,-454026,-14813809,732,508857,34654804,0
15:37:11.194,0,-3.74,21,600,0,0,500000,587,-539834,-14817107,849,511807,34657448,0
15:37:11.199,0,-4.23,19,600,0,0,500000,661,-600913,-14820142,789,488225,34659612,0
15:37:11.204,0,-4.4,19,600,0,0,500000,333,-557055,-14823103,40,552205,34662716,0
15:37:11.210,0,-4.27,19,600,0,0,500000,606,-516292,-14825419,1204,454702,34664776,0
15:37:11.215,0,-3.96,19,600,0,0,500000,707,-411825,-14827173,322,540415,34667504,0
15:37:11.220,0,-3.69,19,600,0,0,500000,713,-395250,-14828934,1336,469703,34669684,0
15:37:11.225,0,-3.7,19,600,0,0,500000,735,-458347,-14831663,1403,475234,34672408,0
15:37:11.230,0,-4.01,19,600,0,0,500000,524,-544849,-14834513,686,524621,34674776,0
15:37:11.235,0,-4.38,19,600,0,0,500000,473,-612906,-14838254,1126,470786,34677204,0
15:37:11.240,0,-4.53,21,600,0,0,500000,423,-563469,-14840617,150,542640,34680460,0
15:37:11.245,0,-4.32,21,600,0,0,500000,336,-483650,-14843174,1035,471791,34682604,0
15:37:11.250,0,-3.9,21,600,0,0,500000,779,-414850,-14844765,420,529901,34685248,0
15:37:11.255,0,-3.58,21,600,0,0,500000,661,-411417,-14846642,1534,480149,34687448,0
15:37:11.260,0,-3.57,21,600,0,0,500000,723,-487966,-14849567,1048,496279,34689796,0
15:37:11.265,0,-3.91,21,600,0,0,500000,525,-562146,-14852494,523,526459,34692712,0
15:37:11.270,0,-4.3,21,600,0,0,500000,432,-582864,-14855874,912,499775,34695220,0
15:37:11.275,0,-4.47,21,600,0,0,500000,573,-540626,-14858226,486,507006,34697552,0
15:37:11.280,0,-4.3,21,600,0,0,500000,610,-463740,-14860466,447,522280,34700356,0
15:37:11.286,0,-3.95,21,600,0,0,500000,608,-436569,-14862418,1242,498846,34702872,0
15:37:11.291,0,-3.69,21,600,0,0,500000,655,-457838,-14864995,1446,467825,34704944,0
15:37:11.296,0,-3.68,21,600,0,0,500000,646,-495706,-14867425,764,518004,34707840,0
15:37:11.301,0,-3.93,20,600,0,0,500000,623,-536814,-14870155,1046,505338,34710420,0
15:37:11.306,0,-4.24,20,600,0,0,500000,748,-557821,-14873281,745,488196,34712592,0
15:37:11.311,0,-4.37,20,600,0,0,500000,511,-506015,-14875421,269,546221,34715604,0
15:37:11.316,0,-4.32,20,600,0,0,500000,494,-498186,-14878161,1407,448134,34717208,0
15:37:11.321,0,-4.12,20,600,0,0,500000,670,-472330,-14880190,541,524401,34720280,0
15:37:11.326,0,-3.94,20,600,0,0,500000,585,-491919,-14882983,867,507242,34722864,0
15:37:11.332,0,-3.94,20,600,0,0,500000,639,-515887,-14885490,1388,479365,34724916,0
15:37:11.337,0,-4.02,20,600,0,0,500000,614,-525642,-14888398,561,518246,34727868,0
15:37:11.342,0,-4.16,20,600,0,0,500000,548,-507249,-14890690,568,519015,34730600,0
15:37:11.347,0,-4.21,20,600,0,0,500000,514,-480639,-14893234,1359,471340,34732536,0
15:37:11.353,0,-4.13,20,600,0,0,500000,701,-463331,-14895298,429,520063,34735528,0
15:37:11.358,0,-4.04,20,600,0,0,500000,564,-464277,-14897825,1275,497901,34737972,0
15:37:11.363,0,-4.01,20,600,0,0,500000,821,-517698,-14900447,767,494371,34740208,0
15:37:11.368,0,-4.04,20,600,0,0,500000,580,-519107,-14903322,498,531654,34743012,0
15:37:11.373,0,-4.12,20,600,0,0,500000,621,-517179,-14905733,1468,452126,34745232,0
15:37:11.378,0,-4.12,20,600,0,0,500000,536,-465950,-14908062,374,530772,34748444,0
15:37:11.383,0,-4.04,20,600,0,0,500000,429,-434883,-14910010,1211,450076,34750000,0
15:37:11.388,0,-3.99,20,600,0,0,500000,812,-457244,-14912550,667,513384,34753088,0
15:37:11.393,0,-4.0,20,600,0,0,500000,491,-502604,-14915075,969,508675,34755620,0
15:37:11.398,0,-4.13,20,600,0,0,500000,618,-558413,-14918351,1138,479343,34757700,0
15:37:11.403,0,-4.26,20,600,0,0,500000,422,-549974,-14920898,341,537649,34760832,0
15:37:11.409,0,-4.29,20,600,0,0,500000,497,-514247,-14923198,1086,476700,34763088,0
15:37:11.414,0,-4.15,20,600,0,0,500000,687,-448608,-14925358,440,520225,34765620,0
15:37:11.419,0,-3.94,20,600,0,0,500000,715,-438187,-14928118,777,520613,34768724,0
15:37:11.424,0,-3.83,20,600,0,0,500000,599,-493991,-14931015,1490,473800,34771092,0
15:37:11.429,0,-3.88,20,600,0,0,500000,680,-555900,-14933854,888,492458,34773932,0
15:37:11.434,0,-4.08,20,600,0,0,500000,325,-565644,-14936542,253,548493,34776488,0
15:37:11.439,0,-4.24,20,600,0,0,500000,839,-590504,-14938867,911,459782,34778196,0
15:37:11.444,0,-4.17,21,600,0,0,500000,519,-454779,-14940923,712,522113,34780636,0
15:37:11.449,0,-3.96,21,600,0,0,500000,728,-434519,-14942858,1510,462462,34783032,0
15:37:11.454,0,-3.71,21,600,0,0,500000,741,-459176,-14945410,895,505944,34785928,0
15:37:11.459,0,-3.65,21,600,0,0,500000,616,-529074,-14948161,1005,500242,34788056,0
15:37:11.464,0,-3.87,21,600,0,0,500000,520,-583016,-14951122,864,502023,34790840,0
15:37:11.469,0,-4.23,21,600,0,0,500000,454,-566076,-14954241,516,513069,34793672,0
15:37:11.474,0,-4.12,21,600,0,0,500000,510,-510881,-14956415,615,506737,34795844,0
15:37:11.479,0,-3.83,20,600,0,0,500000,626,-450601,-14958611,976,494421,34798456,0
15:37:11.485,0,-3.66,20,600,0,0,500000,723,-434066,-14960611,1013,493234,34801156,0
15:37:11.490,0,-3.75,20,600,0,0,500000,709,-471136,-14963282,979,502909,34803432,0
15:37:11.495,0,-4.01,20,600,0,0,500000,608,-535360,-14966053,1159,491172,34806040,0
15:37:11.500,0,-4.26,20,600,0,0,500000,555,-574193,-14969362,427,520921,34808492,0
15:37:11.505,0,-4.31,20,600,0,0,500000,530,-538318,-14971751,713,511663,34811156,0
15:37:11.510,0,-4.12,20,600,0,0,500000,559,-476226,-14974146,1137,483381,34813700,0
15:37:11.515,0,-3.88,20,600,0,0,500000,678,-452026,-14976161,524,518744,34816160,0
15:37:11.520,0,-3.78,20,600,0,0,500000,664,-462877,-14978678,1196,495889,34818676,0
15:37:11.525,0,-3.88,20,600,0,0,500000,616,-514854,-14981329,1264,484050,34821308,0
15:37:11.530,0,-4.1,20,600,0,0,500000,637,-555669,-14984470,468,525659,34823796,0
15:37:11.535,0,-4.24,20,600,0,0,500000,430,-535313,-14986962,874,506746,34826384,0
15:37:11.540,0,-4.18,20,600,0,0,500000,555,-490532,-14989538,1027,485248,34829020,0
15:37:11.545,0,-4.0,20,600,0,0,500000,696,-448565,-14991378,385,527030,34831508,0
15:37:11.550,0,-3.85,20,600,0,0,500000,571,-430125,-14993710,1286,496801,34833924,0
